omg,produktnamn,correctRow,utd13,utd12,utd11,utd10
201718,Europatipset,1X21112X11121,28254,608,30,0
201717,Stryktipset,XX22111X2X111,166666,1137,78,24
201717,Europatipset,1212XXX211212,21549,440,21,0
201717,Europatipset,2X121X212X11X,473223,4560,174,46
201716,Stryktipset,1111X11211XX1,276595,1869,127,38
201716,Europatipset,X11X12X211XX1,1124666,25867,989,228
201716,Europatipset,X222X2212XX2X,2244205,40325,1587,346
201715,Stryktipset,X121X12212112,31630,230,19,0
201715,Europatipset,1X1X11121111X,4117,143,0,0
201715,Europatipset,112X122121211,102189,1320,59,19
201714,Stryktipset,1X22121X1111X,28697,301,26,0
201714,Europatipset,111X1211212X1,55111,1088,42,0
201714,Europatipset,212121X1XXX21,154078,1892,81,25
201713,Stryktipset,2211X1111X1X1,216666,889,49,0
201713,Europatipset,2222X11111121,499638,9576,379,99
201713,Europatipset,X212122X1XX11,84127,1387,52,15
201712,Stryktipset,1111XXX2212X2,766512,9104,449,99
201712,Europatipset,12X2X1X121X21,257796,2114,87,25
201712,Europatipset,112X1212XX222,86278,1590,79,24
201711,Stryktipset,1112X2X212112,77050,955,59,17
201711,Europatipset,112X1XX221221,267497,3552,160,45
201711,Europatipset,X11211X122221,6653,147,0,0
201710,Stryktipset,11111X1XX2X12,429643,4173,280,78
201710,Europatipset,222XXXX1X21XX,439994,14666,533,132
201710,Europatipset,111211211X121,170394,1702,55,0
201709,Stryktipset,1111221X11211,33333,362,27,0
201709,Europatipset,X12X21XX11211,1098699,2878,87,22
201709,Europatipset,2111222XX21XX,109509,1706,79,23
201708,Stryktipset,X111X11X1XX1X,70921,653,46,15
201708,Europatipset,21X1122XX221X,3169051,17219,724,174
201708,Europatipset,121X2212X2X12,1939,74,0,0
201707,Stryktipset,2X1221X21XX2X,338082,3616,193,50
201707,Europatipset,112X211X11212,352765,3548,123,33
201707,Europatipset,2211111X22X11,26957,689,35,0
201706,Stryktipset,11X12X21X212X,191124,2736,166,44
201706,Europatipset,X12X1221XX1X1,5629,180,0,0
201706,Europatipset,1122221211X11,48958,798,37,0
201705,Stryktipset,211211X1112X1,769399,6836,395,97
201705,Europatipset,X221XX1221X12,1910029,35427,1465,387
201705,Europatipset,222XX21111211,45928,1013,47,15
201704,Stryktipset,21112111211X2,13533,209,16,0
201704,Europatipset,21112XX1X1X12,228057,1184,50,16
201704,Europatipset,11111X1111X2X,394443,11340,422,106
201703,Stryktipset,XX22X1XX11111,87962,1003,72,23
201703,Europatipset,X111211211221,14849,88,0,0
201703,Europatipset,11XX1111221X1,10847,188,0,0
201702,Stryktipset,21122X1X21111,113484,978,72,23
201702,Europatipset,11111X2X12111,14121,158,0,0
201702,Europatipset,X1X2111X2212X,10000000,134693,2973,495
201701,Stryktipset,XXX211X22X121,10000000,65466,3924,847
201701,Europatipset,211X1112121X2,322025,3377,130,35
201701,Europatipset,11111X221111X,1498,47,0,0
201652,Stryktipset,1112212112211,830,16,0,0
201652,Stryktipset,1111122XXXX21,1536852,6048,333,79
201652,Europatipset,X1111111121X2,4582,126,0,0
201651,Europatipset,111X2X2X1XX1X,404133,7496,295,79
201650,Stryktipset,21X112222X122,41350,777,54,17
201650,Europatipset,22121X11X22X1,275,16,0,0
201650,Europatipset,1111X1112X212,163902,2453,101,23
201649,Stryktipset,11X11111X111X,77391,718,54,18
201649,Europatipset,111X211X22211,17707,270,0,0
201649,Europatipset,1X1211212121X,173303,2312,97,27
201648,Stryktipset,X1111121X1X11,20787,263,24,0
201648,Europatipset,2111121X212X1,119729,1256,48,0
201648,Europatipset,X1X1X121X2X11,38460,766,43,15
201647,Stryktipset,1XX1112111212,170981,712,38,0
201647,Europatipset,112X12212X2X1,13427,229,0,0
201647,Europatipset,1X112X2111122,120409,892,35,0
201646,Stryktipset,12XX211211XX1,1111111,9892,558,141
201646,Europatipset,2XXX1X2X11X21,578397,6037,256,68
201646,Europatipset,212X112X1X212,111705,1871,69,19
201645,Stryktipset,111X2X21121XX,49221,874,65,19
201645,Europatipset,X11112222121X,1270,35,0,0
201645,Europatipset,12111X121X21X,18632,228,0,0
201644,Stryktipset,121XX12X12X22,2400201,16668,712,140
201644,Europatipset,211XX1X11121X,158425,2146,83,21
201644,Europatipset,21121X1X21112,61673,1155,49,15
201643,Stryktipset,X1X12X1211121,102295,1104,66,19
201643,Europatipset,111X1221221X2,66199,1461,71,22
201643,Europatipset,2XX2111X211X1,95146,1663,67,19
201642,Stryktipset,X121X11211122,1166007,7109,328,67
201642,Europatipset,XX122122211X1,2899,57,0,0
201642,Europatipset,11111X2X122X2,393811,4790,194,53
201641,Stryktipset,211X1XX2XX11X,222222,2047,137,41
201641,Europatipset,X11X12122X1X2,1061533,2968,91,22
201641,Europatipset,11212X121X1X2,18130,449,23,0
201640,Stryktipset,11211X11X21X1,83858,1146,75,21
201640,Europatipset,X212X12X212X1,1662,66,0,0
201640,Europatipset,121X21222X111,2271,42,0,0
201639,Stryktipset,2XXXX121X2221,189437,1615,105,31
201639,Europatipset,2XX11121X1XX1,39401,615,33,0
201639,Europatipset,12X1X111111X1,193938,2593,113,33
201638,Stryktipset,1112X22X1X112,53981,395,29,0
201638,Europatipset,22112X2XXX221,646787,7236,302,80
201638,Europatipset,2121XXX111XX1,108915,2174,93,27
201637,Stryktipset,121111X22X221,65350,670,37,0
201637,Europatipset,XXX2111212212,34583,526,27,0
201637,Europatipset,1111211111112,3018,86,0,0
201636,Stryktipset,111X22222221X,222222,2527,168,47
201636,Europatipset,X1XX11221X11X,217327,1825,80,23
201636,Europatipset,X222XX1122211,64639,1466,67,21
201635,Stryktipset,X11X211111212,179185,1361,97,29
201635,Europatipset,1X1121X11121X,91614,469,18,0
201635,Europatipset,2X1XXX221X111,5536,124,0,0
201634,Stryktipset,21X11X2111212,5317,68,0,0
201634,Europatipset,X111X122222X2,4199,81,0,0
201634,Europatipset,1X21111121X11,6300,128,0,0
201633,Stryktipset,X1212222X1221,4666666,16125,804,178
201633,Europatipset,XXX122X11X12X,183318,2675,113,33
201633,Europatipset,1X12212121111,61893,902,42,0
201632,Stryktipset,22XXX1122111X,1839110,18126,984,226
201632,Europatipset,1112X1XX1X112,77243,2018,105,35
201632,Europatipset,22X2X1122X21X,406228,7132,284,72
201631,Stryktipset,2111X21X1111X,6760,95,0,0
201631,Europatipset,1111112121X11,32518,465,25,0
201631,Europatipset,22111X12XXXX1,373111,6153,296,84
201630,Stryktipset,22X2X2121XX22,22911,390,33,0
201630,Europatipset,X1X12121XX2XX,930777,15291,641,152
201630,Europatipset,1XX22222X1XXX,10000000,47505,1700,394
201629,Stryktipset,2X1X2X1222121,140451,1724,95,26
201629,Europatipset,1X211XX21X221,108550,2400,88,24
201629,Europatipset,221212221XX2X,355543,6072,253,67
201628,Stryktipset,2X121211XXXX1,676329,10656,630,152
201628,Europatipset,1X122X111X1X1,14711,273,18,0
201628,Europatipset,XXXX11111X1X1,1864237,12019,457,113
201627,Stryktipset,221122X1121X1,549887,5573,299,70
201627,Europatipset,21XXX2X211221,1529479,6298,164,38
201627,Europatipset,21X12X1X11121,7090,197,0,0
201626,Stryktipset,1X1X11XX1X211,887069,14463,776,201
201626,Europatipset,X221211XXX111,97433,2585,111,31
201626,Europatipset,12221112X2122,36033,952,43,0
201625,Stryktipset,X1212122211X2,91487,1369,91,27
201625,Europatipset,221X1X111X2X1,275267,3613,132,36
201624,Stryktipset,XX111222X12X1,10000000,27844,1439,333
201623,Stryktipset,X11XX1X12X211,871150,6607,381,93
201622,Stryktipset,11X12121X1X12,14764,275,22,0
201622,Europatipset,X1221XX212112,949667,15601,633,170
201622,Europatipset,11X22X1222X21,1454591,14673,708,170
201621,Stryktipset,XXX212X111211,262190,3443,187,46
201621,Europatipset,X11X21X211X21,52473,534,30,0
201621,Europatipset,2121X2X112X12,335707,3582,121,32
201620,Stryktipset,X2XX111111X11,69910,910,65,21
201620,Europatipset,222X1111X22X1,62014,1055,48,15
201620,Europatipset,XX1XXXX1112X1,10000000,67458,2103,411
201619,Stryktipset,1X11111XXXX12,59805,819,55,17
201619,Europatipset,X11X211X1X211,34935,891,45,16
201619,Europatipset,11222111XX21X,774553,12371,498,134
201618,Stryktipset,1XX112112111X,531453,1920,97,26
201618,Europatipset,11122X2111122,8613,200,0,0
201618,Europatipset,12X1X12XX2122,95026,1427,61,19
201617,Stryktipset,111X12112X221,89285,690,42,0
201617,Europatipset,X11121111XXX2,274008,5792,209,51
201617,Europatipset,X11221X12X122,803671,12718,441,100
201616,Stryktipset,22X22XXX2XXXX,650082,11670,658,164
201616,Europatipset,1112X1111X122,13927,196,0,0
201616,Europatipset,11XX1X211X211,298925,2950,121,35
201615,Stryktipset,2X1122XX2XXX1,197238,2583,176,52
201615,Europatipset,11211211121X1,285760,2200,86,24
201615,Europatipset,X2X2X11221X11,10000000,115922,2704,492
201614,Stryktipset,2111X11X112X2,228112,3075,184,49
201614,Europatipset,112XX1XX12211,96342,978,47,15
201614,Europatipset,11111211X2211,6484,191,0,0
201613,Stryktipset,X121XXX1121X2,433333,2736,147,38
201613,Europatipset,X2212111X221X,1263929,16150,415,88
201613,Europatipset,12X21X22X2X12,10000000,31957,1038,249
201612,Stryktipset,221X111X21111,11877,191,17,0
201612,Europatipset,1111X121X1221,18990,190,0,0
201612,Europatipset,X2X1112X121X2,203822,2596,124,36
201611,Stryktipset,X222X2X222XX1,3701022,23147,1476,333
201611,Europatipset,XXX1X121X21XX,519434,4768,200,56
201611,Europatipset,2X11X21X22212,10000000,21012,496,106
201610,Stryktipset,112212221X211,38701,522,37,0
201610,Europatipset,1121XX2X21111,117379,3538,164,46
201610,Europatipset,1211X1122111X,2645,53,0,0
201609,Stryktipset,X212X121111XX,726178,5021,272,70
201609,Europatipset,211111X211112,100051,1019,36,0
201609,Europatipset,1X22X1111X111,208339,2872,131,38
201608,Stryktipset,121X121222211,29552,308,24,0
201608,Europatipset,2X11212X1X11X,2937,110,0,0
201608,Europatipset,X1122X11X1X21,4543226,38191,1173,240
201607,Stryktipset,211X211121112,11979,227,22,0
201607,Europatipset,111XX11X2XX22,688477,9473,427,125
201607,Europatipset,12222X2112X11,621955,7859,289,69
201606,Stryktipset,222X2211X2XX1,3395378,21045,939,196
201606,Europatipset,X1221X22XX211,10000000,22756,733,155
201606,Europatipset,2212112X212XX,50242,765,39,0
201605,Stryktipset,1X12X121X2X1X,622180,6614,431,119
201605,Europatipset,1X11122XX1111,23295,529,26,0
201605,Europatipset,X1X2XX1X2X222,970281,9823,389,96
201604,Stryktipset,X1222122211XX,64755,1141,64,18
201604,Europatipset,12XXX2X212212,10000000,80141,1862,390
201604,Europatipset,21121X1XX1X12,92066,1163,51,16
201603,Stryktipset,212X1X11XX12X,1357142,12475,680,150
201603,Europatipset,11X2111X121X1,9694,236,0,0
201603,Europatipset,2XXX1112212XX,932892,19819,831,192
201602,Stryktipset,X1111212X1122,664842,7269,405,100
201602,Europatipset,XXX1122111212,110213,1829,77,23
201602,Europatipset,2X112X121XX21,326281,3061,111,30
201601,Stryktipset,122121X1X1121,39790,502,31,0
201601,Europatipset,X11X2X221X21X,737499,2921,120,33
201601,Europatipset,12X21X12222XX,1004510,25670,918,213
201553,Stryktipset,1X111112X1X21,200071,1185,78,24
201553,Europatipset,X1X21211121X2,402255,4393,176,47
201553,Europatipset,221121X211112,642,26,0,0
201553,Europatipset,2X2X212XX1X2X,10000000,281654,6253,1176
201552,Stryktipset,XXX1111211111,14447,155,0,0
201551,Stryktipset,122222X1X1211,520854,6825,279,58
201551,Europatipset,21XX1X12111XX,413377,10804,327,72
201551,Europatipset,X2122X21211X1,10000000,51489,941,169
201550,Stryktipset,112XXXXX21X1X,563779,5699,291,71
201550,Europatipset,11112X1111222,17724,315,18,0
201550,Europatipset,X2X1111X111X1,493185,8046,205,43
201549,Stryktipset,1XX21X2222112,1670677,18426,971,204
201549,Europatipset,2122211121X22,79358,1746,73,21
201549,Europatipset,1X111X1221XX2,344130,10061,457,117
201548,Stryktipset,2X111X1XX211X,205275,2102,127,35
201548,Europatipset,111222X211212,162803,2199,107,35
201548,Europatipset,1XX221212XX2X,373861,7498,276,68
201547,Stryktipset,221122X111XX2,1250000,14423,717,152
201547,Europatipset,XX11X11X22112,264931,6142,225,58
201547,Europatipset,112X221X111X2,159850,4225,198,59
201546,Stryktipset,112212211X111,54477,755,51,16
201546,Europatipset,1XX22121121XX,211077,3215,118,29
201546,Europatipset,111122X1XX111,334314,7766,314,80
201545,Stryktipset,1112XXX11212X,367425,2411,133,35
201545,Europatipset,11111X221111X,4870,109,0,0
201545,Europatipset,1XX2111211221,1086816,11133,440,107
201544,Stryktipset,X1X21221X12X1,7226,136,0,0
201544,Europatipset,11X1112111X21,5709,88,0,0
201544,Europatipset,1X121XX2X2112,269475,3869,196,61
201543,Stryktipset,21221X221X122,309674,2970,171,46
201543,Europatipset,12X2X111211XX,30650,518,26,0
201543,Europatipset,X2X12111X2121,24423,472,24,0
201542,Stryktipset,1221X11X2X1X1,104166,1056,73,22
201542,Europatipset,1221211211X21,7882,103,0,0
201542,Europatipset,1122X112X1X21,83930,1288,61,19
201541,Stryktipset,X2212211X2221,43877,383,28,0
201541,Europatipset,21221111121X1,303569,2658,98,27
201541,Europatipset,1X21222XX2211,21533,493,23,0
201540,Stryktipset,2X12X12211111,25037,420,34,0
201540,Europatipset,1121212122XXX,390159,5078,225,61
201540,Europatipset,1XX11X1X12X11,281411,4866,177,45
201539,Stryktipset,21111XX22XXXX,264175,3652,247,71
201539,Europatipset,2111112121X12,53204,645,33,0
201539,Europatipset,222111X221XX2,565436,10990,407,109
201538,Stryktipset,212XX1121X2X1,129371,2023,136,40
201538,Europatipset,11111221222X2,51640,604,32,0
201538,Europatipset,X22111X21X111,49698,643,28,0
201537,Stryktipset,11211X111X22X,65175,663,47,15
201537,Europatipset,22X1112211222,6311,100,0,0
201537,Europatipset,122111XX21212,58308,748,34,0
201536,Stryktipset,11111111222X2,15488,234,20,0
201536,Europatipset,X1111X1112121,478137,4582,183,50
201536,Europatipset,12XX211X2X21X,10000000,43895,1145,222
201535,Stryktipset,XX22122122121,10000000,19393,694,135
201535,Europatipset,1X1XXX12XX212,712041,8076,331,88
201535,Europatipset,111222X211X11,323218,8850,274,62
201534,Stryktipset,1XXX2X11X21X1,2600000,8105,471,113
201534,Europatipset,1X21X1X2X12XX,1065878,8320,321,83
201534,Europatipset,2X2X22XX21222,10000000,12628,296,60
201533,Stryktipset,21XX2X2112111,156626,1129,80,25
201533,Europatipset,21221X1221111,271885,2687,117,32
201533,Europatipset,1111X2X1X2111,5012,156,0,0
201532,Stryktipset,X2X1212XX112X,1285236,21661,927,201
201532,Europatipset,1211111X222X2,61580,552,23,0
201532,Europatipset,1XX2212X22X22,10000000,114783,1839,311
201531,Stryktipset,11X121111X121,99421,1307,77,22
201531,Europatipset,1XX12X1111112,2128,79,0,0
201531,Europatipset,11121221122X1,120184,1430,58,17
201530,Stryktipset,112X2X1X1111X,557127,3674,148,34
201530,Europatipset,2X12221112111,15740,132,0,0
201530,Europatipset,11X1X2X2X2211,2333557,9242,229,50
201529,Stryktipset,X1XX21121X122,150692,2194,128,36
201529,Europatipset,XX11X11X122XX,410232,6350,256,65
201529,Europatipset,X1121111X1X11,25055,680,36,0
201528,Stryktipset,1XX2X2221111X,10000000,16690,970,215
201528,Europatipset,XX11X21212111,89246,1005,50,16
201528,Europatipset,11X1X221X1111,31426,782,36,0
201527,Stryktipset,11X1211XXX1X2,596527,6100,354,94
201527,Europatipset,11121111X221X,38160,941,44,15
201527,Europatipset,XX1X211XXX121,10000000,41205,1194,242
201526,Stryktipset,2X221112211X1,128763,1052,54,15
201526,Europatipset,111222X1X1X21,137592,3356,153,43
201526,Europatipset,X2212XXX1X2X1,123023,2220,96,29
201526,Europatipset,12X21XX1122X1,233951,5013,160,39
201525,Stryktipset,2X2X1X1121XX2,1562592,7149,403,97
201525,Europatipset,211222X112111,164390,1708,73,22
201524,Stryktipset,X121X21X11211,74763,497,31,0
201524,Europatipset,X11211XX2X2X2,107761,3278,161,47
201524,Europatipset,1X21222X22X11,7392,204,0,0
201523,Stryktipset,21XX2121X1X22,31165,491,39,0
201523,Europatipset,121XX12111111,9744,273,16,0
201523,Europatipset,X21X12XX21212,801822,8937,307,70
201522,Stryktipset,12XX1122X1121,66784,674,50,17
201522,Europatipset,X22121X121112,87643,1056,37,0
201522,Europatipset,1X1121XX1122X,210801,3700,159,44
201521,Stryktipset,12112X1111211,43685,550,37,0
201521,Europatipset,X111112XX11X1,6894,185,0,0
201521,Europatipset,2121XX12X1X11,499796,5618,225,57
201520,Stryktipset,X21X12XXX1XX2,1579174,22488,1314,331
201520,Europatipset,X1X2111XX221X,927671,35560,1867,436
201520,Europatipset,1X211X2211X12,214414,3269,112,29
201519,Stryktipset,1221X121112X2,631677,5795,250,54
201519,Europatipset,1122XX111X1X1,823883,9890,419,106
201519,Europatipset,X2222XX111112,190801,4609,193,53
201518,Stryktipset,112111X11222X,2589136,16182,699,135
201518,Europatipset,111X2121212X2,1209,43,0,0
201518,Europatipset,22111X2122222,52647,700,33,0
201517,Stryktipset,222XXX11X2X21,2914716,20819,923,199
201517,Europatipset,X1221111111XX,3105,107,0,0
201517,Europatipset,X121111212X12,119354,1355,55,16
201516,Stryktipset,X12111XXX1X1X,1951430,29667,1332,305
201516,Europatipset,21X2X111XXX12,274823,3835,149,43
201516,Europatipset,122X2X1211X1X,83724,2125,94,28
201515,Stryktipset,1222X122122XX,711503,6507,358,87
201515,Europatipset,122XX2X21XXXX,235436,5173,262,78
201515,Europatipset,121XX1X211122,498404,8886,344,92
201514,Stryktipset,111112X2XXX2X,305601,5443,332,90
201514,Europatipset,211X1X2X112XX,197202,1919,76,22
201514,Europatipset,X121X22221XX1,114730,2039,88,26
201513,Stryktipset,X2X121X1121X2,203217,3052,186,50
201513,Europatipset,112X22X112221,577698,3622,130,33
201513,Europatipset,X11X1111XX2XX,12603,373,22,0
201512,Stryktipset,221212112122X,156261,2135,129,35
201512,Europatipset,1222X2X1X212X,89335,2014,83,24
201512,Europatipset,2221121X1X122,4095,128,0,0
201511,Stryktipset,1X21X2X2XX2X1,590258,8918,569,153
201511,Europatipset,121X2X2XX11X1,1140772,6247,169,38
201511,Europatipset,11111XX21X112,86632,2008,84,22
201510,Stryktipset,1222X2X212XX2,1580117,15696,745,164
201510,Europatipset,1122112122X12,18327,399,19,0
201510,Europatipset,XX11XX1X11122,517377,7096,270,69
201509,Stryktipset,211111X212211,254647,2817,175,49
201509,Europatipset,2121111112121,456,24,0,0
201509,Europatipset,112X1221X221X,522669,4316,168,44
201508,Stryktipset,2X21X111XX121,730226,7041,345,75
201508,Europatipset,XXX2X212111X2,255463,5322,202,52
201508,Europatipset,X2111XX21X1XX,92757,1762,78,24
201507,Stryktipset,212X2X1211X11,991207,12390,699,169
201507,Europatipset,1112121X22212,36653,929,46,15
201507,Europatipset,11112112X222X,1075501,14550,558,158
201506,Stryktipset,X22X2X2X221X2,2771704,11510,511,114
201506,Europatipset,22122XX1X1X2X,610298,15257,560,125
201506,Europatipset,XX1222X1XX1XX,2301071,36753,1397,335
201505,Stryktipset,X211112X11X21,36639,269,23,0
201505,Europatipset,X21221X1X1X2X,380287,4969,182,50
201505,Europatipset,21111211X11XX,378756,10051,267,57
201504,Stryktipset,2221X2X2X222X,10000000,185416,10423,2464
201504,Europatipset,111111X1111X1,8950,159,0,0
201504,Europatipset,X11X2X12X2122,464614,4123,155,39
201503,Stryktipset,222222122121X,1172,29,0,0
201503,Europatipset,12121X121112X,3229,85,0,0
201503,Europatipset,212112X122X1X,46804,488,20,0
201502,Stryktipset,11X1X11X2112X,475000,4189,279,77
201502,Europatipset,XXXXX21122111,10000000,23196,579,113
201502,Europatipset,1221XX2X111XX,686062,10549,390,92
201501,Stryktipset,2122XX21X1122,232107,4849,315,83
201501,Europatipset,X1X1XX11X1122,826485,7775,295,76
201501,Europatipset,1212221111X12,43759,1162,57,17
201452,Stryktipset,X2X1X12X21211,1984921,15615,701,150
201452,Europatipset,1222212122121,7203,211,0,0
201451,Stryktipset,X21111121122X,224710,1569,93,26
201451,Europatipset,21XX21212X2XX,182562,1315,61,20
201451,Europatipset,X22XXXXX12X21,2240683,14809,504,116
201450,Stryktipset,111X2X11X112X,51279,654,42,0
201450,Europatipset,1112121X1121X,1572,39,0,0
201450,Europatipset,122X221X2X111,10000000,57435,1617,297
201449,Stryktipset,XX11X21112X22,1236589,15666,1052,256
201449,Europatipset,11X2X21X22X1X,222945,3437,170,51
201449,Europatipset,111221X111X12,41302,758,31,0
201448,Stryktipset,X111X11X121X2,391080,6578,424,115
201448,Europatipset,212X21111X2X1,351965,3987,125,32
201448,Europatipset,2122211121111,6365,176,0,0
201447,Stryktipset,211X112XX22X2,395833,3883,226,59
201447,Europatipset,1X11222211111,14498,326,17,0
201447,Europatipset,22X2XX1111112,299878,3714,153,41
201446,Stryktipset,X1212X21121X2,478707,7839,449,111
201446,Europatipset,1221112111X12,350400,1828,41,0
201446,Europatipset,111X12XX2221X,334115,5224,215,53
201445,Stryktipset,11X1XXX11X212,803692,7308,414,101
201445,Europatipset,1221X12122X2X,167466,3245,119,30
201445,Europatipset,X1X122X1X21X1,10000000,43034,1107,247
201444,Stryktipset,11X22X111X121,38690,308,23,0
201444,Europatipset,22112XX111111,289299,5619,161,33
201444,Europatipset,12X111X112211,379354,3735,124,31
201443,Stryktipset,1X121XXX22221,866666,4941,247,57
201443,Europatipset,11211X221XX12,113410,2548,102,28
201443,Europatipset,X1211X1X21121,407201,4502,172,45
201442,Stryktipset,X22111221XX22,237500,2176,145,41
201442,Europatipset,XX22222121X2X,2563197,130869,3251,564
201442,Europatipset,121121X21XX11,170274,2789,105,29
201441,Stryktipset,11XXXX112121X,10000000,23985,1034,212
201441,Europatipset,XX21121122X22,10000000,15031,381,72
201441,Europatipset,1112221212X21,1525,37,0,0
201440,Stryktipset,21X11X21X1XXX,240598,2628,212,70
201440,Europatipset,1112121X12X11,37119,748,31,0
201440,Europatipset,111222111121X,734047,10011,380,98
201439,Stryktipset,X11211XX221XX,14270,239,21,0
201439,Europatipset,11211222X2211,28913,345,18,0
201439,Europatipset,1X122XXX112X1,575630,6337,258,67
201438,Stryktipset,2XX21X2X1X122,1336798,8184,437,107
201438,Europatipset,11X1XXX1XX1XX,47844,1255,61,21
201438,Europatipset,X222X1X121X1X,10000000,325236,5784,896
201437,Stryktipset,21X12X21X1211,784250,8835,453,100
201437,Europatipset,112122121X111,10000000,38843,988,213
201437,Europatipset,12X122X2X1121,505955,5584,221,55
201436,Stryktipset,21211XX21XX2X,2546956,9499,591,161
201436,Europatipset,1112211211222,66422,845,44,15
201436,Europatipset,1221222X21222,285989,7613,228,48
201435,Stryktipset,22X112XX1212X,10000000,43995,2650,532
201435,Europatipset,1121221212122,54925,817,28,0
201435,Europatipset,1X21112X21X11,28409,534,29,0
201434,Stryktipset,X12X111121111,35616,254,20,0
201434,Europatipset,1X2X1XX21121X,663737,6944,253,67
201434,Europatipset,XX112X2XX22X1,750783,10157,411,103
201433,Stryktipset,2X22X2X12111X,6500000,15432,920,228
201433,Europatipset,X21X111211122,4764,130,0,0
201433,Europatipset,1211111X22111,29056,405,20,0
201432,Stryktipset,21X1X211X111X,165829,1949,132,37
201432,Europatipset,111221X111X2X,38044,938,37,0
201432,Europatipset,1121XXX112111,886277,5649,211,56
201431,Stryktipset,2X221121XX1X1,205487,2253,128,33
201431,Europatipset,XX22XX21X12X1,10000000,14434,471,112
201431,Europatipset,221X111121XX2,1634514,8772,387,111
201430,Stryktipset,11X2XXX21X1X1,1548939,13508,682,149
201430,Europatipset,2111211212221,15308,360,17,0
201430,Europatipset,1X1X1121212X1,341114,5040,208,58
201429,Stryktipset,1X111X121111X,68479,951,62,18
201429,Europatipset,X12X211X2XX11,589237,14730,493,111
201429,Europatipset,1111X1XX1X12X,817386,18799,613,136
201428,Stryktipset,11X2X2X1XXX1X,10000000,10193,388,81
201428,Europatipset,1112112X11X21,1878,64,0,0
201428,Europatipset,XXX1X1X111X12,140399,1732,75,24
201427,Stryktipset,X11112XX2XX1X,86040,1252,78,24
201427,Europatipset,X1XX11211X111,259229,3289,117,29
201427,Europatipset,X1X1X21112112,165865,3137,149,44
201426,Stryktipset,11221X2211122,382329,5622,441,134
201426,Europatipset,2122X21212X12,33290,488,23,0
201426,Europatipset,1X11122X21121,133949,934,39,0
201425,Stryktipset,221222112112X,281738,5531,360,102
201425,Europatipset,1XX2211X222X1,5475908,39098,921,188
201424,Stryktipset,1X2221X111221,749372,5040,236,57
201424,Europatipset,112112211111X,121646,593,21,0
201423,Stryktipset,X1X2221211112,43367,524,35,0
201423,Europatipset,1X2212XX11X21,67007,906,47,16
201422,Stryktipset,X11XXX21221XX,10000000,28043,1405,295
201422,Europatipset,1X2111XXX1222,396899,9711,325,75
201422,Europatipset,2XX1212222XX1,10000000,70345,1631,347
201421,Stryktipset,X211X111XXX12,95429,1181,77,23
201421,Europatipset,1111X11221XXX,45751,1378,66,20
201421,Europatipset,X2X121X121222,570712,13394,519,121
201420,Stryktipset,XXXX212222222,1033870,10625,668,177
201420,Europatipset,X112221121221,319023,3682,148,41
201420,Europatipset,2X112211X221X,82964,1608,71,22
201419,Stryktipset,2X2112X212211,2535,54,0,0
201419,Europatipset,11X1112X212X2,579265,4936,194,51
201419,Europatipset,XX1XX1222X121,10000000,87355,1424,269
201418,Stryktipset,21211212XX211,797052,6503,338,81
201418,Europatipset,221XXX1121X21,831059,7249,329,96
201418,Europatipset,1X1X211X12XX1,10000000,116199,2321,380
201417,Stryktipset,1X211121221X2,47078,434,29,0
201417,Europatipset,2212212111X12,18213,301,0,0
201416,Stryktipset,2XX2222111212,1585507,7884,422,101
201416,Europatipset,2X2X21X212112,10000000,35195,839,162
201416,Europatipset,11121X22XX21X,392731,3797,165,48
201415,Stryktipset,X11212X11XX11,39085,371,26,0
201415,Europatipset,1121212221X11,126959,1191,53,17
201415,Europatipset,112X21212XX11,14424,360,19,0
201414,Stryktipset,22122112221X1,850463,6676,422,118
201414,Europatipset,XX2X2XX1XX111,1408791,17609,670,153
201414,Europatipset,1211X22112121,4690,147,0,0
201413,Stryktipset,X1111X2X2XXX2,6934616,33111,1592,366
201413,Europatipset,1111111212211,64110,831,43,15
201413,Europatipset,1X2111X1211X2,192523,2795,99,27
201412,Stryktipset,21111122X1221,5202,72,0,0
201412,Europatipset,1111X111X2121,381488,6195,277,69
201412,Europatipset,22121X212222X,10000000,91669,1558,286
201411,Stryktipset,1111X22122XX1,388888,2395,141,37
201411,Europatipset,1X1X12X221222,139432,2269,87,24
201411,Europatipset,2211212122121,15031,410,22,0
201410,Stryktipset,112X122X21211,503833,7442,535,146
201410,Europatipset,111221X1XX11X,98788,1335,69,23
201410,Europatipset,122XX11112X21,497726,8607,283,64
201409,Stryktipset,1221111122X11,133829,1228,60,16
201409,Europatipset,X221111XX1222,221156,3179,102,24
201409,Europatipset,11X1X112121X1,37239,829,38,0
201408,Stryktipset,121X112121122,224612,3178,255,77
201408,Europatipset,22122XXXX22XX,1281448,21052,846,208
201408,Europatipset,11121112XX2XX,896478,11455,410,86
201407,Stryktipset,1212XXXX1X121,181649,2619,176,49
201407,Europatipset,21X21X21221X1,38383,816,39,0
201407,Europatipset,112X22X2122XX,3072744,36686,1261,308
201406,Stryktipset,121XX2XXX21X2,6164845,44148,2218,487
201406,Europatipset,2X221X222X21X,323127,7635,290,76
201406,Europatipset,X1X2X1X12122X,1927645,20913,670,141
201405,Stryktipset,112X1X1X11211,32456,207,17,0
201405,Europatipset,111XX12XXXX11,16809,287,19,0
201405,Europatipset,11X11X212121X,663469,8927,364,99
